<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,5,20161122,180000,112.14,112.29,112.02,112.09,26322
US2.AAPL,5,20161122,180500,112.08,112.15,112.04,112.11,17768
US2.AAPL,5,20161122,181000,112.12,112.24,112.06,112.15,21103
US2.AAPL,5,20161122,181500,112.17,112.25,112.09,112.16,20970
US2.AAPL,5,20161122,182000,112.14,112.15,111.97,111.99,28272
US2.AAPL,5,20161122,182500,111.99,112.05,111.9,111.9,24234
US2.AAPL,5,20161122,183000,111.9,111.915,111.52,111.53,41814
US2.AAPL,5,20161122,183500,111.56,111.75,111.41,111.65,36092
US2.AAPL,5,20161122,184000,111.65,111.8,111.6,111.77,16559
US2.AAPL,5,20161122,184500,111.76,111.77,111.62,111.65,15347
US2.AAPL,5,20161122,185000,111.64,111.64,111.41,111.51,23940
US2.AAPL,5,20161122,185500,111.5,111.6,111.43,111.55,25335
US2.AAPL,5,20161122,190000,111.55,111.69,111.52,111.61,11032
US2.AAPL,5,20161122,190500,111.61,111.65,111.57,111.64,11135
US2.AAPL,5,20161122,191000,111.66,111.75,111.64,111.7,15497
US2.AAPL,5,20161122,191500,111.69,111.87,111.68,111.83,26063
US2.AAPL,5,20161122,192000,111.84,111.84,111.76,111.8,18498
US2.AAPL,5,20161122,192500,111.82,111.88,111.74,111.81,13722
US2.AAPL,5,20161122,193000,111.82,111.83,111.7,111.71,17330
US2.AAPL,5,20161122,193500,111.71,111.76,111.62,111.69,26835
US2.AAPL,5,20161122,194000,111.7,111.73,111.6,111.73,16650
US2.AAPL,5,20161122,194500,111.75,111.75,111.68,111.7,14683
US2.AAPL,5,20161122,195000,111.695,111.7,111.66,111.67,9842
US2.AAPL,5,20161122,195500,111.7,111.71,111.66,111.7,10724
US2.AAPL,5,20161122,200000,111.69,111.8,111.67,111.78,9670
US2.AAPL,5,20161122,200500,111.78,111.8,111.72,111.72,20959
US2.AAPL,5,20161122,201000,111.71,111.88,111.69,111.88,18080
US2.AAPL,5,20161122,201500,111.88,111.92,111.83,111.85,20941
US2.AAPL,5,20161122,202000,111.86,111.9,111.83,111.9,8352
US2.AAPL,5,20161122,202500,111.89,111.97,111.88,111.96,13113
US2.AAPL,5,20161122,203000,111.96,111.96,111.9,111.93,11670
US2.AAPL,5,20161122,203500,111.925,111.93,111.85,111.9,11141
US2.AAPL,5,20161122,204000,111.9,111.91,111.83,111.83,14001
US2.AAPL,5,20161122,204500,111.84,111.86,111.795,111.81,6000
US2.AAPL,5,20161122,205000,111.81,111.87,111.8,111.82,8836
US2.AAPL,5,20161122,205500,111.82,111.83,111.79,111.82,7099
US2.AAPL,5,20161122,210000,111.82,111.88,111.81,111.83,14446
US2.AAPL,5,20161122,210500,111.83,111.89,111.83,111.89,5401
US2.AAPL,5,20161122,211000,111.89,111.97,111.89,111.95,17748
US2.AAPL,5,20161122,211500,111.95,111.965,111.915,111.915,12059
US2.AAPL,5,20161122,212000,111.91,111.91,111.84,111.85,10400
US2.AAPL,5,20161122,212500,111.84,111.93,111.84,111.92,8500
US2.AAPL,5,20161122,213000,111.92,111.93,111.89,111.93,10905
US2.AAPL,5,20161122,213500,111.93,111.95,111.92,111.92,7175
US2.AAPL,5,20161122,214000,111.92,111.92,111.88,111.9,15678
US2.AAPL,5,20161122,214500,111.9,111.93,111.88,111.9,13118
US2.AAPL,5,20161122,215000,111.905,111.97,111.9,111.94,10884
US2.AAPL,5,20161122,215500,111.945,111.99,111.93,111.98,13101
US2.AAPL,5,20161122,220000,111.98,111.98,111.89,111.93,13633
US2.AAPL,5,20161122,220500,111.93,111.93,111.76,111.78,14273
US2.AAPL,5,20161122,221000,111.77,111.79,111.71,111.76,14501
US2.AAPL,5,20161122,221500,111.75,111.77,111.68,111.71,10746
US2.AAPL,5,20161122,222000,111.7,111.84,111.7,111.73,13970
US2.AAPL,5,20161122,222500,111.73,111.74,111.68,111.68,10514
US2.AAPL,5,20161122,223000,111.69,111.79,111.69,111.73,24787
US2.AAPL,5,20161122,223500,111.73,111.745,111.66,111.7,18254
US2.AAPL,5,20161122,224000,111.71,111.795,111.69,111.78,29238
US2.AAPL,5,20161122,224500,111.78,111.85,111.77,111.83,17655
US2.AAPL,5,20161122,225000,111.83,111.84,111.79,111.79,10968
US2.AAPL,5,20161122,225500,111.79,111.83,111.76,111.79,12082
US2.AAPL,5,20161122,230000,111.79,111.81,111.74,111.75,11463
US2.AAPL,5,20161122,230500,111.77,111.8,111.76,111.76,8866
US2.AAPL,5,20161122,231000,111.76,111.775,111.73,111.735,9200
US2.AAPL,5,20161122,231500,111.74,111.8,111.74,111.8,15849
US2.AAPL,5,20161122,232000,111.8,111.82,111.78,111.82,10763
US2.AAPL,5,20161122,232500,111.82,111.83,111.75,111.76,19782
US2.AAPL,5,20161122,233000,111.77,111.77,111.715,111.73,14185
US2.AAPL,5,20161122,233500,111.73,111.845,111.73,111.82,18336
US2.AAPL,5,20161122,234000,111.82,111.82,111.725,111.74,14023
US2.AAPL,5,20161122,234500,111.75,111.81,111.75,111.79,14623
US2.AAPL,5,20161122,235000,111.79,111.9,111.79,111.87,17487
US2.AAPL,5,20161122,235500,111.88,111.91,111.81,111.84,38645
US2.AAPL,5,20161123,0,111.85,111.9,111.75,111.77,57790
US2.AAPL,5,20161123,173500,111.35,111.49,111.12,111.3,52374
US2.AAPL,5,20161123,174000,111.28,111.38,110.95,110.96,56885
US2.AAPL,5,20161123,174500,110.95,111.05,110.85,110.95,47286
US2.AAPL,5,20161123,175000,110.94,110.97,110.74,110.91,44236
US2.AAPL,5,20161123,175500,110.92,110.95,110.81,110.93,25716
US2.AAPL,5,20161123,180000,110.92,111.12,110.86,110.94,33894
US2.AAPL,5,20161123,180500,110.95,111.06,110.95,111.03,38079
US2.AAPL,5,20161123,181000,111.03,111.04,110.88,110.9,64284
US2.AAPL,5,20161123,181500,110.87,110.91,110.69,110.69,45396
US2.AAPL,5,20161123,182000,110.695,110.89,110.68,110.845,34359
US2.AAPL,5,20161123,182500,110.84,110.87,110.76,110.79,31850
US2.AAPL,5,20161123,183000,110.78,110.81,110.57,110.62,33273
US2.AAPL,5,20161123,183500,110.65,110.76,110.64,110.66,27605
US2.AAPL,5,20161123,184000,110.65,110.65,110.53,110.56,29274
US2.AAPL,5,20161123,184500,110.55,110.55,110.47,110.48,32180
US2.AAPL,5,20161123,185000,110.5,110.52,110.41,110.48,22452
US2.AAPL,5,20161123,185500,110.48,110.51,110.44,110.48,22953
US2.AAPL,5,20161123,190000,110.48,110.49,110.34,110.39,27746
US2.AAPL,5,20161123,190500,110.395,110.535,110.395,110.5,30754
US2.AAPL,5,20161123,191000,110.51,110.65,110.51,110.6,23599
US2.AAPL,5,20161123,191500,110.61,110.66,110.57,110.58,13710
US2.AAPL,5,20161123,192000,110.58,110.58,110.5,110.5,18274
US2.AAPL,5,20161123,192500,110.5,110.59,110.48,110.58,24678
US2.AAPL,5,20161123,193000,110.57,110.69,110.55,110.67,19836
US2.AAPL,5,20161123,193500,110.67,110.73,110.64,110.66,20859
US2.AAPL,5,20161123,194000,110.65,110.66,110.51,110.55,20487
US2.AAPL,5,20161123,194500,110.54,110.67,110.54,110.66,11741
US2.AAPL,5,20161123,195000,110.65,110.65,110.54,110.57,10187
US2.AAPL,5,20161123,195500,110.56,110.6,110.52,110.57,14710
US2.AAPL,5,20161123,200000,110.57,110.87,110.57,110.87,32042
US2.AAPL,5,20161123,200500,110.88,111,110.88,110.98,26641
US2.AAPL,5,20161123,201000,110.98,110.98,110.88,110.88,10540
US2.AAPL,5,20161123,201500,110.88,110.89,110.78,110.8,12497
US2.AAPL,5,20161123,202000,110.81,110.93,110.79,110.88,11490
US2.AAPL,5,20161123,202500,110.89,110.9,110.85,110.88,10818
US2.AAPL,5,20161123,203000,110.88,110.9,110.84,110.895,9487
US2.AAPL,5,20161123,203500,110.9,110.96,110.885,110.91,12752
US2.AAPL,5,20161123,204000,110.91,110.92,110.86,110.88,6476
US2.AAPL,5,20161123,204500,110.87,110.95,110.87,110.94,11760
US2.AAPL,5,20161123,205000,110.94,111.08,110.94,111.02,17777
US2.AAPL,5,20161123,205500,111.01,111.065,111.01,111.02,16778
US2.AAPL,5,20161123,210000,111.02,111.03,110.92,110.94,15131
US2.AAPL,5,20161123,210500,110.96,110.97,110.93,110.96,7062
US2.AAPL,5,20161123,211000,110.97,110.995,110.84,110.88,19265
US2.AAPL,5,20161123,211500,110.88,110.88,110.7,110.79,30915
US2.AAPL,5,20161123,212000,110.79,110.88,110.78,110.85,6360
US2.AAPL,5,20161123,212500,110.85,110.89,110.84,110.84,11960
US2.AAPL,5,20161123,213000,110.84,110.86,110.79,110.8,8461
US2.AAPL,5,20161123,213500,110.8,110.87,110.79,110.86,6610
US2.AAPL,5,20161123,214000,110.87,110.96,110.85,110.96,10505
US2.AAPL,5,20161123,214500,110.99,111.17,110.98,111.17,17045
US2.AAPL,5,20161123,215000,111.17,111.17,111.055,111.09,11163
US2.AAPL,5,20161123,215500,111.08,111.08,111.04,111.06,6169
US2.AAPL,5,20161123,220000,111.07,111.075,110.99,111.045,10469
US2.AAPL,5,20161123,220500,111.055,111.28,111.03,111.21,37211
US2.AAPL,5,20161123,221000,111.21,111.36,111.19,111.35,28424
US2.AAPL,5,20161123,221500,111.35,111.36,111.31,111.33,16630
US2.AAPL,5,20161123,222000,111.32,111.37,111.27,111.27,15026
US2.AAPL,5,20161123,222500,111.27,111.27,111.185,111.27,17032
US2.AAPL,5,20161123,223000,111.29,111.31,111.245,111.26,7065
US2.AAPL,5,20161123,223500,111.26,111.305,111.24,111.29,8335
US2.AAPL,5,20161123,224000,111.29,111.29,111.15,111.18,13733
US2.AAPL,5,20161123,224500,111.175,111.19,111.15,111.18,11982
US2.AAPL,5,20161123,225000,111.19,111.24,111.15,111.21,13076
US2.AAPL,5,20161123,225500,111.21,111.23,111.09,111.11,13617
US2.AAPL,5,20161123,230000,111.12,111.12,111.02,111.04,14896
US2.AAPL,5,20161123,230500,111.05,111.13,111.05,111.11,15253
US2.AAPL,5,20161123,231000,111.1,111.13,111.07,111.09,18741
US2.AAPL,5,20161123,231500,111.09,111.12,111.06,111.09,13232
US2.AAPL,5,20161123,232000,111.09,111.11,111.02,111.05,13503
US2.AAPL,5,20161123,232500,111.05,111.05,111,111.015,14391
US2.AAPL,5,20161123,233000,111.02,111.025,110.925,110.955,28558
US2.AAPL,5,20161123,233500,110.95,110.96,110.91,110.92,19265
US2.AAPL,5,20161123,234000,110.925,111.055,110.92,111.035,18065
US2.AAPL,5,20161123,234500,111.04,111.05,110.97,110.99,22552
US2.AAPL,5,20161123,235000,110.99,111.035,110.9,110.9,20608
US2.AAPL,5,20161123,235500,110.905,111.09,110.905,111.09,67987
US2.AAPL,5,20161124,0,111.08,111.23,111.07,111.22,83869
US2.AAPL,5,20161125,173500,111.19,111.36,110.97,111.11,54524
US2.AAPL,5,20161125,174000,111.1,111.15,110.98,111.03,34590
US2.AAPL,5,20161125,174500,111.03,111.17,110.96,111.09,33465
US2.AAPL,5,20161125,175000,111.09,111.44,111.02,111.4,29556
US2.AAPL,5,20161125,175500,111.39,111.53,111.33,111.51,26463
US2.AAPL,5,20161125,180000,111.5,111.58,111.46,111.52,20253
US2.AAPL,5,20161125,180500,111.52,111.52,111.39,111.44,23262
US2.AAPL,5,20161125,181000,111.45,111.47,111.31,111.31,15730
US2.AAPL,5,20161125,181500,111.31,111.38,111.21,111.21,13680
US2.AAPL,5,20161125,182000,111.19,111.22,111.14,111.16,15037
US2.AAPL,5,20161125,182500,111.16,111.17,111.07,111.12,16428
US2.AAPL,5,20161125,183000,111.12,111.275,111.11,111.23,13609
US2.AAPL,5,20161125,183500,111.24,111.33,111.24,111.25,12251
US2.AAPL,5,20161125,184000,111.27,111.31,111.25,111.27,12749
US2.AAPL,5,20161125,184500,111.26,111.39,111.25,111.36,11954
US2.AAPL,5,20161125,185000,111.35,111.39,111.335,111.39,10134
US2.AAPL,5,20161125,185500,111.39,111.39,111.32,111.34,9659
US2.AAPL,5,20161125,190000,111.36,111.38,111.27,111.37,13999
US2.AAPL,5,20161125,190500,111.36,111.415,111.345,111.41,5455
US2.AAPL,5,20161125,191000,111.42,111.46,111.38,111.405,13069
US2.AAPL,5,20161125,191500,111.39,111.48,111.39,111.48,10421
US2.AAPL,5,20161125,192000,111.48,111.53,111.47,111.47,18878
US2.AAPL,5,20161125,192500,111.465,111.55,111.465,111.545,9490
US2.AAPL,5,20161125,193000,111.54,111.64,111.53,111.62,13083
US2.AAPL,5,20161125,193500,111.625,111.66,111.565,111.66,17137
US2.AAPL,5,20161125,194000,111.665,111.675,111.57,111.65,17585
US2.AAPL,5,20161125,194500,111.64,111.71,111.64,111.67,13891
US2.AAPL,5,20161125,195000,111.67,111.71,111.65,111.71,13081
US2.AAPL,5,20161125,195500,111.725,111.77,111.71,111.72,17152
US2.AAPL,5,20161125,200000,111.72,111.82,111.68,111.82,11003
US2.AAPL,5,20161125,200500,111.81,111.86,111.79,111.85,21003
US2.AAPL,5,20161125,201000,111.83,111.86,111.75,111.8,10078
US2.AAPL,5,20161125,201500,111.78,111.78,111.68,111.68,13865
US2.AAPL,5,20161125,202000,111.68,111.68,111.64,111.65,6334
US2.AAPL,5,20161125,202500,111.655,111.67,111.57,111.615,10295
US2.AAPL,5,20161125,203000,111.62,111.63,111.59,111.61,10120
US2.AAPL,5,20161125,203500,111.6,111.6,111.53,111.57,10414
US2.AAPL,5,20161125,204000,111.59,111.63,111.51,111.55,19380
US2.AAPL,5,20161125,204500,111.55,111.63,111.55,111.63,14334
US2.AAPL,5,20161125,205000,111.63,111.71,111.63,111.69,25504
US2.AAPL,5,20161125,205500,111.69,111.77,111.69,111.75,40129
US2.AAPL,5,20161125,210000,111.75,111.78,111.72,111.78,50448
US2.AAPL,5,20161128,173500,111.44,111.97,111.43,111.95,45635
US2.AAPL,5,20161128,174000,111.965,112.04,111.67,111.73,66393
US2.AAPL,5,20161128,174500,111.73,111.81,111.6,111.79,39594
US2.AAPL,5,20161128,175000,111.78,111.89,111.67,111.8,60385
US2.AAPL,5,20161128,175500,111.8,112.08,111.72,112.01,49512
US2.AAPL,5,20161128,180000,112,112.19,111.93,112.18,41701
US2.AAPL,5,20161128,180500,112.18,112.22,112,112.16,26528
US2.AAPL,5,20161128,181000,112.18,112.22,112.12,112.16,23289
US2.AAPL,5,20161128,181500,112.15,112.24,112.14,112.18,26820
US2.AAPL,5,20161128,182000,112.18,112.18,111.96,112,31720
US2.AAPL,5,20161128,182500,112.01,112.15,112.01,112.15,17413
US2.AAPL,5,20161128,183000,112.16,112.27,112.09,112.26,18927
US2.AAPL,5,20161128,183500,112.265,112.46,112.24,112.34,38507
US2.AAPL,5,20161128,184000,112.33,112.39,112.16,112.18,23891
US2.AAPL,5,20161128,184500,112.23,112.23,111.985,112.08,23648
US2.AAPL,5,20161128,185000,112.07,112.08,111.91,111.96,21259
US2.AAPL,5,20161128,185500,111.96,111.99,111.88,111.92,22269
US2.AAPL,5,20161128,190000,111.91,111.91,111.84,111.85,20564
US2.AAPL,5,20161128,190500,111.86,111.91,111.76,111.76,26068
US2.AAPL,5,20161128,191000,111.77,111.79,111.75,111.75,14898
US2.AAPL,5,20161128,191500,111.77,111.83,111.74,111.79,22943
US2.AAPL,5,20161128,192000,111.79,111.86,111.75,111.75,23117
US2.AAPL,5,20161128,192500,111.73,111.81,111.7,111.79,16299
US2.AAPL,5,20161128,193000,111.76,111.83,111.74,111.79,19910
US2.AAPL,5,20161128,193500,111.78,111.84,111.78,111.82,22477
US2.AAPL,5,20161128,194000,111.83,111.88,111.76,111.78,21170
US2.AAPL,5,20161128,194500,111.79,111.84,111.74,111.75,36729
US2.AAPL,5,20161128,195000,111.74,111.82,111.71,111.73,14859
US2.AAPL,5,20161128,195500,111.72,111.8,111.72,111.8,17259
US2.AAPL,5,20161128,200000,111.79,111.92,111.73,111.91,41245
US2.AAPL,5,20161128,200500,111.91,111.99,111.91,111.93,14956
US2.AAPL,5,20161128,201000,111.92,111.95,111.91,111.91,21700
US2.AAPL,5,20161128,201500,111.91,111.97,111.88,111.91,18710
US2.AAPL,5,20161128,202000,111.91,111.92,111.79,111.81,20010
US2.AAPL,5,20161128,202500,111.81,111.83,111.76,111.78,7322
US2.AAPL,5,20161128,203000,111.77,111.86,111.74,111.86,7218
US2.AAPL,5,20161128,203500,111.85,111.98,111.81,111.97,20168
US2.AAPL,5,20161128,204000,111.98,111.99,111.85,111.88,26126
US2.AAPL,5,20161128,204500,111.9,111.9,111.82,111.83,7687
US2.AAPL,5,20161128,205000,111.83,111.84,111.81,111.83,11109
US2.AAPL,5,20161128,205500,111.84,111.85,111.8,111.81,5800
US2.AAPL,5,20161128,210000,111.81,111.82,111.78,111.82,6571
US2.AAPL,5,20161128,210500,111.81,111.81,111.75,111.75,8909
US2.AAPL,5,20161128,211000,111.75,111.78,111.74,111.78,7954
US2.AAPL,5,20161128,211500,111.78,111.83,111.74,111.8,8313
US2.AAPL,5,20161128,212000,111.8,111.84,111.76,111.76,10350
US2.AAPL,5,20161128,212500,111.77,111.84,111.74,111.78,15283
US2.AAPL,5,20161128,213000,111.79,111.84,111.78,111.8,9479
US2.AAPL,5,20161128,213500,111.81,111.86,111.78,111.86,9340
US2.AAPL,5,20161128,214000,111.86,111.95,111.86,111.95,14831
US2.AAPL,5,20161128,214500,111.95,111.95,111.91,111.91,28293
US2.AAPL,5,20161128,215000,111.9,111.9,111.88,111.89,5244
US2.AAPL,5,20161128,215500,111.885,111.885,111.83,111.85,6425
US2.AAPL,5,20161128,220000,111.86,111.92,111.86,111.86,10410
US2.AAPL,5,20161128,220500,111.87,111.87,111.81,111.84,11771
US2.AAPL,5,20161128,221000,111.85,111.95,111.84,111.88,11740
US2.AAPL,5,20161128,221500,111.87,111.87,111.81,111.82,11393
US2.AAPL,5,20161128,222000,111.81,111.885,111.81,111.86,24031
US2.AAPL,5,20161128,222500,111.84,111.84,111.82,111.83,11231
US2.AAPL,5,20161128,223000,111.84,111.89,111.81,111.82,8820
US2.AAPL,5,20161128,223500,111.81,111.84,111.79,111.84,6641
US2.AAPL,5,20161128,224000,111.83,111.83,111.755,111.77,21884
US2.AAPL,5,20161128,224500,111.77,111.82,111.735,111.78,12452
US2.AAPL,5,20161128,225000,111.79,111.79,111.75,111.78,10708
US2.AAPL,5,20161128,225500,111.78,111.79,111.76,111.79,8389
US2.AAPL,5,20161128,230000,111.78,111.84,111.76,111.83,9248
US2.AAPL,5,20161128,230500,111.84,111.84,111.755,111.755,8401
US2.AAPL,5,20161128,231000,111.76,111.82,111.76,111.78,15428
US2.AAPL,5,20161128,231500,111.77,111.81,111.76,111.78,9663
US2.AAPL,5,20161128,232000,111.76,111.77,111.74,111.75,9147
US2.AAPL,5,20161128,232500,111.76,111.775,111.7,111.7,13545
US2.AAPL,5,20161128,233000,111.7,111.7,111.56,111.57,14587
US2.AAPL,5,20161128,233500,111.575,111.67,111.575,111.67,16812
US2.AAPL,5,20161128,234000,111.67,111.685,111.65,111.68,15860
US2.AAPL,5,20161128,234500,111.685,111.685,111.5,111.51,22109
US2.AAPL,5,20161128,235000,111.51,111.6,111.5,111.51,29567
US2.AAPL,5,20161128,235500,111.5,111.57,111.45,111.57,59379
US2.AAPL,5,20161129,0,111.55,111.605,111.49,111.57,52459
US2.AAPL,5,20161129,173500,110.74,111.05,110.55,110.57,91500
US2.AAPL,5,20161129,174000,110.56,110.64,110.28,110.64,67935
US2.AAPL,5,20161129,174500,110.63,110.88,110.55,110.77,54667
US2.AAPL,5,20161129,175000,110.76,110.76,110.49,110.52,65890
US2.AAPL,5,20161129,175500,110.56,110.58,110.27,110.29,63363
US2.AAPL,5,20161129,180000,110.27,110.44,110.21,110.31,51238
US2.AAPL,5,20161129,180500,110.3,110.42,110.08,110.19,49185
US2.AAPL,5,20161129,181000,110.2,110.43,110.15,110.39,39764
US2.AAPL,5,20161129,181500,110.39,110.48,110.34,110.46,28174
US2.AAPL,5,20161129,182000,110.46,110.47,110.2,110.34,32736
US2.AAPL,5,20161129,182500,110.335,110.59,110.32,110.58,37557
US2.AAPL,5,20161129,183000,110.6,110.65,110.48,110.65,41165
US2.AAPL,5,20161129,183500,110.65,110.88,110.63,110.78,45890
US2.AAPL,5,20161129,184000,110.78,110.8,110.65,110.79,34281
US2.AAPL,5,20161129,184500,110.79,110.97,110.75,110.94,33945
US2.AAPL,5,20161129,185000,110.93,111.005,110.88,110.92,45676
US2.AAPL,5,20161129,185500,110.92,110.965,110.83,110.84,37526
US2.AAPL,5,20161129,190000,110.845,110.87,110.775,110.8,30776
US2.AAPL,5,20161129,190500,110.8,110.9,110.79,110.89,18800
US2.AAPL,5,20161129,191000,110.89,110.91,110.86,110.89,17259
US2.AAPL,5,20161129,191500,110.89,111,110.85,111,28255
US2.AAPL,5,20161129,192000,111,111.1,111,111.05,24048
US2.AAPL,5,20161129,192500,111.07,111.15,111.03,111.11,26057
US2.AAPL,5,20161129,193000,111.1,111.23,111.05,111.2,24066
US2.AAPL,5,20161129,193500,111.205,111.51,111.19,111.47,38339
US2.AAPL,5,20161129,194000,111.48,111.75,111.48,111.74,61347
US2.AAPL,5,20161129,194500,111.735,112,111.69,111.91,58061
US2.AAPL,5,20161129,195000,111.94,111.95,111.76,111.905,47391
US2.AAPL,5,20161129,195500,111.91,111.98,111.85,111.98,26562
US2.AAPL,5,20161129,200000,111.98,112.03,111.84,112.02,42497
US2.AAPL,5,20161129,200500,112.015,112.015,111.78,111.8,22684
US2.AAPL,5,20161129,201000,111.81,111.83,111.71,111.71,21040
US2.AAPL,5,20161129,201500,111.725,111.85,111.67,111.78,19615
US2.AAPL,5,20161129,202000,111.77,111.77,111.69,111.75,12639
US2.AAPL,5,20161129,202500,111.75,111.8,111.655,111.66,14753
US2.AAPL,5,20161129,203000,111.66,111.69,111.62,111.69,16826
US2.AAPL,5,20161129,203500,111.7,111.73,111.65,111.68,9797
US2.AAPL,5,20161129,204000,111.69,111.7,111.65,111.66,10834
US2.AAPL,5,20161129,204500,111.66,111.7,111.62,111.7,12055
US2.AAPL,5,20161129,205000,111.71,111.86,111.7,111.82,13105
US2.AAPL,5,20161129,205500,111.82,111.865,111.78,111.82,12175
US2.AAPL,5,20161129,210000,111.82,111.87,111.745,111.77,20135
US2.AAPL,5,20161129,210500,111.76,111.82,111.73,111.74,11305
US2.AAPL,5,20161129,211000,111.76,111.76,111.7,111.75,7360
US2.AAPL,5,20161129,211500,111.74,111.75,111.71,111.71,7287
US2.AAPL,5,20161129,212000,111.7,111.79,111.68,111.79,13607
US2.AAPL,5,20161129,212500,111.78,111.79,111.73,111.76,8264
US2.AAPL,5,20161129,213000,111.76,111.76,111.715,111.75,12026
US2.AAPL,5,20161129,213500,111.76,111.82,111.75,111.78,7499
US2.AAPL,5,20161129,214000,111.79,111.88,111.79,111.87,10269
US2.AAPL,5,20161129,214500,111.88,111.94,111.85,111.85,10868
US2.AAPL,5,20161129,215000,111.84,111.88,111.8,111.8,13989
US2.AAPL,5,20161129,215500,111.805,111.83,111.8,111.83,5475
US2.AAPL,5,20161129,220000,111.835,111.93,111.82,111.88,9950
US2.AAPL,5,20161129,220500,111.88,111.9,111.75,111.77,18805
US2.AAPL,5,20161129,221000,111.765,111.81,111.765,111.78,8083
US2.AAPL,5,20161129,221500,111.78,111.78,111.73,111.76,8014
US2.AAPL,5,20161129,222000,111.76,111.78,111.735,111.78,6589
US2.AAPL,5,20161129,222500,111.775,111.84,111.77,111.8,6021
US2.AAPL,5,20161129,223000,111.805,111.82,111.74,111.76,12966
US2.AAPL,5,20161129,223500,111.775,111.795,111.765,111.79,6400
US2.AAPL,5,20161129,224000,111.79,111.8,111.75,111.75,11665
US2.AAPL,5,20161129,224500,111.75,111.865,111.75,111.81,12534
US2.AAPL,5,20161129,225000,111.8,111.81,111.74,111.74,7219
US2.AAPL,5,20161129,225500,111.73,111.73,111.6,111.6,16727
US2.AAPL,5,20161129,230000,111.6,111.675,111.55,111.55,24441
US2.AAPL,5,20161129,230500,111.57,111.57,111.3,111.32,26750
US2.AAPL,5,20161129,231000,111.33,111.36,111.235,111.34,29533
US2.AAPL,5,20161129,231500,111.33,111.355,111.25,111.33,23402
US2.AAPL,5,20161129,232000,111.32,111.385,111.195,111.23,23466
US2.AAPL,5,20161129,232500,111.235,111.3,111.21,111.26,12312
US2.AAPL,5,20161129,233000,111.25,111.26,111.07,111.08,23992
US2.AAPL,5,20161129,233500,111.08,111.11,111,111.1,27471
US2.AAPL,5,20161129,234000,111.1,111.21,111.07,111.08,27343
US2.AAPL,5,20161129,234500,111.08,111.09,110.96,110.96,37846
US2.AAPL,5,20161129,235000,110.96,111.035,110.94,111.01,27930
US2.AAPL,5,20161129,235500,111.01,111.26,111.01,111.26,57466
US2.AAPL,5,20161130,0,111.255,111.46,111.255,111.45,66433
US2.AAPL,5,20161130,173500,111.58,112.19,111.58,111.74,28254
US2.AAPL,5,20161130,174000,111.75,111.9,111.7,111.8,40119
US2.AAPL,5,20161130,174500,111.82,112.07,111.82,112.06,33719
US2.AAPL,5,20161130,175000,112.04,112.06,111.71,111.76,59735
US2.AAPL,5,20161130,175500,111.75,111.77,111.57,111.62,35154
US2.AAPL,5,20161130,180000,111.63,111.68,111.52,111.66,32917
US2.AAPL,5,20161130,180500,111.66,111.66,111.54,111.56,33019
US2.AAPL,5,20161130,181000,111.55,111.61,111.42,111.6,51576
US2.AAPL,5,20161130,181500,111.595,111.665,111.48,111.52,29520
US2.AAPL,5,20161130,182000,111.54,111.54,111.17,111.18,53114
US2.AAPL,5,20161130,182500,111.17,111.175,110.83,110.92,81489
US2.AAPL,5,20161130,183000,110.95,111.08,110.865,111.02,55883
US2.AAPL,5,20161130,183500,111.02,111.05,110.55,110.81,112621
US2.AAPL,5,20161130,184000,110.84,110.86,110.74,110.78,29959
US2.AAPL,5,20161130,184500,110.78,110.86,110.75,110.79,33909
US2.AAPL,5,20161130,185000,110.795,110.8,110.71,110.75,41927
US2.AAPL,5,20161130,185500,110.76,110.81,110.71,110.8,31687
US2.AAPL,5,20161130,190000,110.8,110.94,110.79,110.85,32602
US2.AAPL,5,20161130,190500,110.86,110.91,110.83,110.84,10003
US2.AAPL,5,20161130,191000,110.83,111.07,110.82,111.02,40760
US2.AAPL,5,20161130,191500,111.025,111.07,110.875,110.91,37985
US2.AAPL,5,20161130,192000,110.91,110.91,110.81,110.85,24009
US2.AAPL,5,20161130,192500,110.84,110.86,110.78,110.83,22394
US2.AAPL,5,20161130,193000,110.82,110.84,110.66,110.66,27409
US2.AAPL,5,20161130,193500,110.67,110.75,110.65,110.67,25714
US2.AAPL,5,20161130,194000,110.66,110.66,110.58,110.58,46224
US2.AAPL,5,20161130,194500,110.58,110.76,110.58,110.74,28525
US2.AAPL,5,20161130,195000,110.76,110.81,110.63,110.77,29999
US2.AAPL,5,20161130,195500,110.78,110.895,110.68,110.89,29026
US2.AAPL,5,20161130,200000,110.9,110.9,110.67,110.7,20872
US2.AAPL,5,20161130,200500,110.69,110.79,110.62,110.69,21084
US2.AAPL,5,20161130,201000,110.69,110.77,110.6,110.76,23077
US2.AAPL,5,20161130,201500,110.75,110.86,110.72,110.82,20804
US2.AAPL,5,20161130,202000,110.81,110.98,110.72,110.97,26685
US2.AAPL,5,20161130,202500,110.97,110.99,110.91,110.93,16861
US2.AAPL,5,20161130,203000,110.93,110.97,110.91,110.94,9981
US2.AAPL,5,20161130,203500,110.94,111.02,110.91,110.98,11903
US2.AAPL,5,20161130,204000,110.99,111.13,110.98,111.08,24561
US2.AAPL,5,20161130,204500,111.085,111.15,111.03,111.03,16003
